classname,name,time_seconds,outcome
tests.test_mcp_server,test_batch_counts_an_unscored_figure_as_unknown_not_as_clean,0.006,passed
tests.test_mcp_server,test_batch_says_out_loud_that_it_carries_no_canvas,0.007,passed
tests.test_mcp_server,test_ambiguous_batch_requests_are_refused[args0-stem \u4e0e stems],0.003,passed
tests.test_mcp_server,test_ambiguous_batch_requests_are_refused[args1-stems \u4e0e discover_stems],0.003,passed
tests.test_mcp_server,test_ambiguous_batch_requests_are_refused[args2-\u6279\u91cf\u4e0d\u56de\u4f4d\u56fe],0.003,passed
tests.test_mcp_server,test_ambiguous_batch_requests_are_refused[args3-\u7a7a\u6e05\u5355],0.003,passed
tests.test_mcp_server,test_ambiguous_batch_requests_are_refused[args4-\u7a7a\u5b57\u7b26\u4e32],0.003,passed
tests.test_mcp_server,test_ambiguous_batch_requests_are_refused[args5-\u4e0d\u662f\u6570\u7ec4],0.003,passed
tests.test_mcp_server,test_batch_params_are_declared_in_the_schema,0.003,passed
tests.test_metrics_freshness,test_recent_success_is_ok,0.002,passed
tests.test_metrics_freshness,test_one_missed_day_is_stale,0.001,passed
tests.test_metrics_freshness,test_a_delayed_but_delivered_slot_is_not_reported_stale,0.001,passed
tests.test_metrics_freshness,test_threshold_separates_a_delayed_slot_from_a_missed_one,0.001,passed
tests.test_metrics_freshness,test_newest_success_wins_not_newest_run,0.001,passed
tests.test_metrics_freshness,test_runs_exist_but_none_succeeded,0.001,passed
tests.test_metrics_freshness,test_a_queued_or_running_run_is_not_a_conclusion,0.001,passed
tests.test_metrics_freshness,test_dry_run_success_does_not_count_as_fresh,0.001,passed
tests.test_metrics_freshness,test_age_is_measured_from_the_last_real_upload_not_the_last_dry_run,0.001,passed
tests.test_metrics_freshness,test_upload_step_name_matches_the_collector_workflow,0.002,passed
tests.test_metrics_freshness,test_no_runs_at_all_is_a_broken_observation_not_a_stale_reading,0.001,passed
tests.test_metrics_freshness,test_every_non_ok_status_is_red,0.003,passed
tests.test_metrics_freshness,test_gate_does_not_rely_on_cron_alone,0.002,passed
tests.test_metrics_freshness,test_watcher_does_not_share_a_concurrency_group_with_the_watched,0.001,passed
tests.test_metrics_freshness,test_gate_is_read_only_and_actually_runs_the_script,0.001,passed
tests.test_metrics_freshness,test_freshness_cron_does_not_collide_with_the_collector_slot,0.001,passed
tests.test_migrate,test_dry_run_plans_everything_and_writes_nothing,0.005,passed
tests.test_migrate,test_migrate_copies_merges_and_never_touches_legacy,0.006,passed
tests.test_migrate,test_idempotent_second_run_does_nothing,0.007,passed
tests.test_migrate,test_conflicting_target_is_reported_not_overwritten,0.005,passed
tests.test_migrate,test_config_merge_never_overwrites_existing_values,0.007,passed
tests.test_migrate,test_rollback_removes_only_created_files,0.007,passed
tests.test_migrate,test_nothing_to_migrate_is_a_clean_no_op,0.003,passed
tests.test_migrate,test_doctor_migrate_json_roundtrip,0.007,passed
tests.test_migrate,test_doctor_migrate_exit_code_flags_conflicts,0.005,passed
tests.test_migrate,test_doctor_migrate_rejects_conflicting_flags,0.004,passed
tests.test_migrate,test_plain_doctor_notes_legacy_data,0.004,passed
tests.test_nightly_registry_status_contract,test_parsed_set_is_a_real_subset_not_everything,0.002,passed
tests.test_nightly_registry_status_contract,test_nightly_rejects_already_because_it_means_the_scan_was_skipped,0.002,passed
tests.test_nightly_registry_status_contract,test_nightly_rejects_the_two_states_that_mean_a_write_happened,0.002,passed
tests.test_nightly_registry_status_contract,test_open_target_status_is_actually_accepted_by_nightly,0.005,passed
tests.test_nightly_registry_status_contract,test_scan_actually_runs_so_fixture_drift_is_detectable,0.004,passed
tests.test_nightly_registry_status_contract,test_created_is_reachable_through_the_real_path,0.004,passed
tests.test_nightly_registry_status_contract,test_already_requires_a_stem[None-unchanged],0.004,passed
tests.test_nightly_registry_status_contract,test_already_requires_a_stem[Fig_runtime_stack-already],0.003,passed
tests.test_original_spec.TestRasterDpi,test_png_phys_is_read_as_metadata,0.005,passed
tests.test_original_spec.TestRasterDpi,test_png_without_phys_falls_back_and_says_so,0.005,passed
tests.test_original_spec.TestRasterDpi,test_ninety_six_dpi_is_metadata_not_the_absence_of_it,0.003,passed
tests.test_original_spec.TestRasterDpi,test_phys_without_unit_is_not_a_density,0.003,passed
tests.test_original_spec.TestRasterDpi,test_jpeg_jfif_density,0.005,passed
tests.test_original_spec.TestRasterDpi,test_jpeg_without_density_uses_the_non_png_assumption,0.004,passed
tests.test_original_spec.TestRasterDpi,test_jpeg_exif_resolution_is_read_when_jfif_says_nothing,0.005,passed
tests.test_original_spec.TestRasterDpi,test_exif_in_centimetres_is_converted,0.004,passed
tests.test_original_spec.TestRasterDpi,test_exif_without_a_unit_is_only_an_aspect_ratio,0.004,passed
tests.test_original_spec.TestRasterDpi,test_jfif_density_wins_over_exif,0.004,passed
tests.test_original_spec.TestRasterDpi,test_unreadable_file_degrades_to_assumed_not_to_a_crash,0.002,passed
tests.test_original_spec.TestRasterDpi,test_alpha_is_reported_from_the_pixmap,0.003,passed
tests.test_original_spec.TestVectorSpec,test_pdf_reports_viewport_and_no_pixel_grid,0.004,passed
tests.test_original_spec.TestVectorSpec,test_pdf_dpi_and_transparency_are_unmeasured_not_zero,0.003,passed
tests.test_original_spec.TestPanelsProjection,test_native_mm_equals_the_spec_logical_size,0.015,passed
tests.test_original_spec.TestPanelsProjection,test_assumed_density_keeps_the_pre_change_numbers,0.013,passed
tests.test_original_spec,test_frontend_and_backend_agree_on_the_dpi_source_set,0.002,passed
tests.test_paths_and_baked,test_safe_resolve_ok,0.004,passed
tests.test_paths_and_baked,test_safe_resolve_blocks_traversal,0.004,passed
tests.test_paths_and_baked,test_safe_resolve_blocks_wrong_ext,0.004,passed
tests.test_paths_and_baked,test_safe_resolve_404_on_missing,0.004,passed
tests.test_paths_and_baked,test_layout_path_sanitizes_separators,0.002,passed
tests.test_paths_and_baked,test_layout_path_rejects_empty,0.001,passed
tests.test_paths_and_baked,test_layout_path_collapses_illegal_chars_to_underscore,0.001,passed
tests.test_paths_and_baked,test_load_baked_missing_file,0.004,passed
tests.test_paths_and_baked,test_load_baked_migrates_legacy_single_version,0.004,passed
tests.test_paths_and_baked,test_append_baked_concurrent_no_lost_updates,0.012,passed
tests.test_paths_and_baked,test_append_baked_appends_and_trims_to_50,0.017,passed
tests.test_paths_and_baked,test_baked_is_scoped_per_project,0.006,passed
tests.test_paths_and_baked,test_legacy_global_baked_migrates_once_filtered_by_registry,0.004,passed
tests.test_paths_and_baked,test_legacy_migration_writes_empty_file_when_nothing_matches,0.004,passed
tests.test_paths_and_baked,test_baked_matches_file_by_recorded_identity,0.005,passed
tests.test_paths_and_baked,test_baked_matches_file_legacy_entry_falls_back_to_ts,0.005,passed
tests.test_paths_and_baked,test_scan_panels_reports_stale_baked_baseline,0.008,passed
tests.test_paths_and_baked,test_crop_clip_maps_normalized_rect,0.002,passed
tests.test_paths_and_baked,test_hex2rgb,0.001,passed
tests.test_paths_and_baked,test_tavottofile_store,0.016,passed
tests.test_pixel_compare,test_identical_images_report_zero_difference,0.003,passed
tests.test_pixel_compare,test_sub_noise_jitter_is_not_a_change,0.003,passed
tests.test_pixel_compare,test_a_real_change_is_measured,0.003,passed
tests.test_pixel_compare,test_isoluminant_color_change_is_caught,0.003,passed
tests.test_pixel_compare,test_alpha_only_change_is_caught,0.003,passed
tests.test_pixel_compare,test_alpha_channel_presence_alone_is_not_a_difference,0.003,passed
tests.test_pixel_compare,test_size_mismatch_is_the_maximum_difference,0.003,passed
tests.test_pixel_compare,test_backend_comparator_matches_the_ci_implementation,0.198,passed
tests.test_playground_build,test_engine_zip_ships_every_module_the_browser_imports,0.110,passed
tests.test_playground_build,test_engine_files_all_exist_and_are_sorted,0.002,passed
tests.test_playground_build,test_fingerprint_covers_every_shipped_engine_module,0.002,passed
tests.test_plugin_candidate,test_the_candidate_verifies_against_this_checkout,0.000,skipped
tests.test_plugin_candidate,test_the_canvas_is_the_one_built_from_this_source,0.000,skipped
tests.test_plugin_candidate,test_the_server_serves_that_exact_canvas_over_stdio,0.000,skipped
tests.test_plugin_candidate,test_the_candidate_does_not_depend_on_the_source_tree,0.000,skipped
tests.test_plugin_candidate,test_dotfiles_and_modes_survived_the_archive_hop,0.000,skipped
tests.test_plugin_candidate,test_an_isolated_install_from_a_local_stable_branch,0.000,skipped
tests.test_plugin_publish,test_plan_and_no_yes_never_touch_the_remote,0.473,passed
tests.test_plugin_publish,test_main_can_never_be_the_target_branch,0.138,passed
tests.test_plugin_publish,test_default_remote_is_the_brand_repository,0.002,passed
tests.test_plugin_publish,test_bootstrap_creates_a_full_projection_with_receipt,0.843,passed
tests.test_plugin_publish,test_bootstrap_refuses_when_the_branch_exists,1.216,passed
tests.test_plugin_publish,test_bootstrap_refuses_an_unverified_staging,0.184,passed
tests.test_plugin_publish,test_source_sha_must_match_the_manifest,0.183,passed
tests.test_plugin_publish,test_promote_is_a_noop_for_the_same_content,1.255,passed
tests.test_plugin_publish,test_same_version_different_content_is_refused,1.271,passed
tests.test_plugin_publish,test_an_older_version_arriving_late_is_refused,1.266,passed
tests.test_plugin_publish,test_a_newer_version_fast_forwards_on_top_of_the_old_release,2.158,passed
tests.test_plugin_publish,test_promote_refuses_when_the_remote_moved,1.235,passed
tests.test_plugin_publish,test_promote_requires_expected_remote_sha,1.271,passed
tests.test_plugin_publish,test_promote_refuses_a_source_sha_not_reachable_from_main,1.454,passed
tests.test_plugin_publish,test_a_hand_edited_branch_is_refused_before_anything_is_pushed,1.380,passed
tests.test_plugin_publish,test_engine_availability_gates_promotion,2.369,passed
tests.test_plugin_publish,test_skipping_the_engine_check_needs_a_reason,0.279,passed
tests.test_plugin_publish,test_push_with_a_stale_lease_is_rejected,0.974,passed
tests.test_plugin_publish,test_readback_decides_landed_not_landed_moved,0.002,passed
tests.test_plugin_publish,test_an_unknown_push_outcome_is_resolved_by_reading_back,1.834,passed
tests.test_plugin_publish,test_a_push_that_never_landed_is_retryable,1.385,passed
tests.test_plugin_publish,test_rollback_restores_an_old_snapshot_as_a_new_commit,3.831,passed
tests.test_plugin_publish,test_rollback_needs_authorization_and_the_current_tip,3.129,passed
tests.test_plugin_publish,test_legacy_bootstrap_keeps_the_zip_bytes_and_records_the_external_checksum,1.059,passed
tests.test_plugin_publish,test_zip_and_branch_carry_identical_bytes,1.001,passed
tests.test_plugin_publish,test_an_autocrlf_checkout_still_matches_the_zip,0.922,passed
tests.test_plugin_publish,test_a_codex_style_sparse_clone_gets_the_whole_plugin,0.876,passed
tests.test_plugin_publish,test_a_sparse_autocrlf_clone_is_byte_identical_too,0.874,passed
tests.test_plugin_publish,test_inspect_reports_the_remote_state,1.254,passed
tests.test_plugin_publish,test_publisher_never_executes_plugin_code,0.814,passed
tests.test_plugin_stage,test_a_synthetic_staging_verifies_clean,0.022,passed
tests.test_plugin_stage,test_audit_information_does_not_enter_the_content_digest,0.039,passed
tests.test_plugin_stage,test_one_changed_byte_changes_the_content_digest,0.037,passed
tests.test_plugin_stage,test_a_changed_git_mode_changes_the_content_digest,0.002,passed
tests.test_plugin_stage,test_the_manifest_does_not_hash_itself,0.021,passed
tests.test_plugin_stage,test_the_three_identities_are_distinct_fields,0.021,passed
tests.test_plugin_stage,test_widget_problems_name_each_failure_mode,0.004,passed
tests.test_plugin_stage,test_verify_catches_every_kind_of_drift,0.065,passed
tests.test_plugin_stage,test_a_tampered_manifest_is_caught_by_recomputation,0.022,passed
tests.test_plugin_stage,test_a_missing_canvas_is_a_verification_failure_not_a_fallback,0.022,passed
tests.test_plugin_stage,test_a_modified_canvas_with_the_old_stamp_is_caught,0.023,passed
tests.test_plugin_stage,test_a_canvas_from_another_build_with_this_identity_is_caught,0.046,passed
tests.test_plugin_stage,test_release_staging_refuses_an_absolute_interpreter_path,0.023,passed
tests.test_plugin_stage,test_installed_copy_pinned_by_the_real_installer_verifies,0.024,passed
tests.test_plugin_stage,test_installed_copy_with_only_one_side_pinned_is_reported,0.023,passed
tests.test_plugin_stage,test_installed_copy_pinned_to_a_missing_interpreter_is_reported,0.024,passed
tests.test_plugin_stage,test_installed_copy_with_a_changed_non_command_field_is_reported,0.022,passed
tests.test_plugin_stage,test_installed_copy_ignores_pycache_but_not_other_extra_files,0.025,passed
tests.test_plugin_stage,test_installed_copy_with_a_modified_release_file_is_reported,0.024,passed
tests.test_plugin_stage,test_yaml_canonical_form_matches_the_installers_scanner,0.024,passed
tests.test_plugin_stage,test_zip_is_deterministic_and_round_trips,0.046,passed
tests.test_plugin_stage,test_zip_keeps_executable_mode_from_the_manifest,0.032,passed
tests.test_plugin_stage,test_unpack_refuses_escaping_or_misrooted_entries,0.003,passed
tests.test_plugin_stage,test_archive_refuses_an_unverified_staging,0.023,passed
tests.test_plugin_stage,test_make_plugin_manifest_zips_only_a_verified_staging,0.035,passed
tests.test_plugin_stage,test_serve_check_reads_the_canvas_back_through_stdio,0.106,passed
tests.test_plugin_stage,test_serve_check_notices_a_server_that_has_no_canvas,0.108,passed
tests.test_plugin_stage,test_stage_on_the_real_tree_leaves_the_tree_untouched,0.405,passed
tests.test_plugin_stage,test_stage_refuses_a_source_sha_that_is_not_head,0.016,passed
tests.test_plugin_stage,test_stage_refuses_a_missing_widget_and_leaves_nothing_behind,0.041,passed
tests.test_plugin_stage,test_stage_refuses_a_non_empty_output_directory,0.041,passed
tests.test_plugin_stage,test_stage_takes_sources_from_the_index_not_the_whole_directory,0.330,passed
tests.test_plugin_stage,test_widget_fingerprint_inputs_cover_more_than_ts_tsx_css,0.010,passed
tests.test_plugin_stage,test_widget_fingerprint_changes_when_a_locale_json_changes,0.058,passed
tests.test_plugin_stage,test_write_output_is_atomic_and_keeps_the_old_artifact_on_failure,0.004,passed
tests.test_plugin_stage,test_check_with_explicit_out_distinguishes_missing_stale_ok,0.075,passed
tests.test_plugin_stage,test_a_real_build_writes_only_the_requested_output,0.845,passed
tests.test_plugin_stage,test_the_widget_stamp_is_one_string_on_both_sides,0.002,passed
tests.test_plugin_stage,test_stage_refuses_when_a_widget_input_is_dirty,0.079,passed
tests.test_plugin_stage,test_a_malformed_manifest_is_a_problem_not_a_crash,0.028,passed
